matchup_key,count,off_archetypes,def_archetypes,w_pct,plus_minus,off_rating,pace,ast_pct,ast_to,ast_ratio,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,opp_tov_pct,opp_oreb_pct,supercluster_id
0_3_3_4_6_0_3_3_4_5,1,[0],"[3, 3, 4, 6, 0, 3, 3, 4, 5]",0.4557354085164224,-8.168180958010884,117.54196683560774,101.2364337875516,62.76837463467946,2.227173698014769,18.971480749913194,0.5174910357963096,0.46869853741003503,0.12506734455354293,0.49639624047246067,0.071334096220279,12.457242723008445,22.4713797846034,0
3_3_4_6_6_0_3_3_4_5,58,[3],"[3, 4, 6, 6, 0, 3, 3, 4, 5]",0.6327598213607009,-0.6063378149903542,100.919373420519,96.31169191918548,68.4264013003025,2.4816793822466843,17.47263852574465,0.5643404493306141,0.5968260890979338,0.1278206082160548,0.3549691450093239,0.10633739375678251,15.522047783085148,24.57353847963856,1
3_3_4_6_6_0_3_3_5_6,60,[3],"[3, 4, 6, 6, 0, 3, 3, 5, 6]",0.4722549184237643,0.8320618137089819,106.09350525438768,100.91332021848794,50.72026339493305,1.9998617032991877,17.277613971819672,0.4631453550375289,0.3634596540592564,0.2979756381193716,0.42620688695716125,0.06547177430966182,16.01219447720259,20.888645822065897,0
3_3_4_6_6_0_3_3_5_5,34,[3],"[3, 4, 6, 6, 0, 3, 3, 5, 5]",0.5602022374284459,-4.785109932726437,118.65921995077309,95.73902832581526,65.987582136944,1.5372992050270389,16.150738129809113,0.510853932665339,0.5966028366811397,0.1550999416809871,0.3293538469923272,0.13557653249740576,14.112936203836469,28.49930530476246,1
3_3_4_6_6_0_3_5_5_6,15,[3],"[3, 4, 6, 6, 0, 3, 5, 5, 6]",0.5433932789884783,-6.777959517262837,119.9008379713174,95.10245335756775,67.52532661549338,1.6752750996338244,18.099208585816946,0.5455680025412041,0.5209873230209006,0.10925381662445832,0.3801564639321971,0.14062035731641567,17.65255090224552,27.161561587692372,1
3_3_4_6_6_0_4_5_5_6,11,[3],"[3, 4, 6, 6, 0, 4, 5, 5, 6]",0.5695451408330444,2.296453851953806,108.04852095768938,102.19959881406595,65.06744919315507,1.7247600318285805,15.701729262811499,0.607710201670232,0.4321460157408348,0.2937016633487425,0.3636225059966533,0.08779385596120044,12.485838493994756,28.976855789685587,2
0_3_3_4_6_0_4_5_5_6,24,[0],"[3, 3, 4, 6, 0, 4, 5, 5, 6]",0.4723082133565243,-3.646535594682341,100.3066100758762,102.85983998515594,67.24978615275775,2.3624457123820752,15.498483030015622,0.6946917163993926,0.42734501490278726,0.24344127059485154,0.44494344634722177,0.07820233852040319,14.77367140112695,23.36189835259999,5
0_3_3_4_6_3_3_5_5_6,36,[0],"[3, 3, 4, 6, 3, 3, 5, 5, 6]",0.47580002464422966,4.449889537697073,117.46003773181737,99.05293630785073,55.04377877609761,2.2162732471576922,20.46627039555631,0.5621173211895044,0.3717497627269515,0.15411854648951978,0.31873465552509433,0.06165074424854127,17.231900177690434,23.654535085932327,3
1_3_3_5_6_1_3_6_6_6,47,[1],"[3, 3, 5, 6, 1, 3, 6, 6, 6]",0.6279806240497788,4.018569980066246,104.74321573696294,95.63715858657488,60.626305119088315,2.3205867274300003,18.24654797924496,0.6137776962377622,0.573994533649323,0.25010733746197944,0.3853296319556464,0.10789076813483531,14.45083861528813,27.835472121950364,2
1_3_3_5_6_1_3_3_6_6,9,[1],"[3, 3, 5, 6, 1, 3, 3, 6, 6]",0.31508083802823605,-4.05420197005482,118.56179546822261,100.53442009998723,54.63043230401371,2.1085665200566823,21.55885745164279,0.437287725203862,0.44176553615495184,0.24811282026350892,0.40645423341748044,0.1428515983606977,13.381217141198093,21.594354900618598,4
0_1_3_5_6_1_3_3_6_6,49,[0],"[1, 3, 5, 6, 1, 3, 3, 6, 6]",0.34438848282287404,-2.4840353673851334,110.73857436321289,97.00409021487832,65.27021613080638,2.2477792679049835,21.16331580136664,0.4204334129877197,0.5863875053736595,0.173604840247032,0.3164360938951393,0.14251493239356353,17.886555792939927,24.337714489500723,1
0_1_3_5_6_1_3_3_4_6,17,[0],"[1, 3, 5, 6, 1, 3, 3, 4, 6]",0.41110951777479066,9.684130341940593,117.11237115804337,100.26488852282927,57.236200039721425,1.8279479901147662,15.50780320358706,0.48265522673471095,0.5115528361325806,0.1491112321368001,0.4368055116505367,0.13314615233025454,13.30759610995962,21.559643987912978,4
0_1_3_5_6_1_3_3_4_4,1,[0],"[1, 3, 5, 6, 1, 3, 3, 4, 4]",0.4692125797556152,-0.2836759675896938,104.6826724271661,100.72299755108924,57.23280319258013,1.8248307106830943,15.578090653841928,0.5967879828982304,0.42125712519475755,0.1406751047548862,0.3946979557317706,0.09068522072454052,17.098258448625817,23.76578213323172,3
0_0_1_3_5_1_3_3_4_4,22,[0],"[0, 1, 3, 5, 1, 3, 3, 4, 4]",0.5923682080964614,-1.644731244104951,118.57322968301125,98.62747789595208,58.62883874887329,2.454311110323535,18.228459502386713,0.5861223789100766,0.4332920157722841,0.14284444200550092,0.49107193860834525,0.10279673007332625,16.331741058706136,22.19216729526547,0
0_0_1_3_5_1_3_4_4_6,1,[0],"[0, 1, 3, 5, 1, 3, 4, 4, 6]",0.4393078555594736,2.607484990197011,100.66267667001951,103.65583026929434,59.790244373845994,1.8351378212651417,15.42469848070146,0.4287040452768144,0.4172437967442534,0.12147775532571273,0.4260036496997801,0.10999675144607446,12.530607131821178,29.953577723860597,2
0_0_3_4_5_1_3_4_4_6,9,[0],"[0, 3, 4, 5, 1, 3, 4, 4, 6]",0.48061098012333436,0.6895959864018741,107.14582035358424,98.2572291782903,69.94689651651672,1.6389207166435806,17.607395540735805,0.4307357539383734,0.3650940772336525,0.11733194635071476,0.3782205584991346,0.08995275032936864,17.075250448057666,24.93910815466479,1
0_0_3_3_4_1_3_4_4_6,18,[0],"[0, 3, 3, 4, 1, 3, 4, 4, 6]",0.6591533383911721,1.0301687461495646,118.0862287010501,98.84065193837083,59.09257298447088,1.906102215296079,23.102011355119995,0.6688276793092061,0.43102353837268387,0.15570659464640152,0.43638886644297364,0.07245563663290908,12.894178667336126,28.987072432863446,2
0_0_1_3_3_1_3_4_4_6,12,[0],"[0, 1, 3, 3, 1, 3, 4, 4, 6]",0.5653032746620111,1.6896499607362325,109.0030744488414,103.7085218942956,51.46484190319124,2.19689044904318,22.371424435780163,0.45726993249827746,0.5280337107951621,0.21844231849821164,0.3651691201079074,0.12853509122944082,14.517677879418441,27.73183520433017,5
0_0_1_3_3_1_3_3_4_6,19,[0],"[0, 1, 3, 3, 1, 3, 3, 4, 6]",0.5974178832762523,5.992862289639307,115.74416585703496,98.48495206208084,54.07232459481613,2.1545292179585807,18.942443129346888,0.503625143106797,0.44304491972161686,0.13303519164300817,0.456084393608321,0.12431785306817489,15.925156306380813,21.86778108298842,0
0_0_1_3_3_0_1_3_3_6,60,[0],"[0, 1, 3, 3, 0, 1, 3, 3, 6]",0.42071410344242094,5.693260289618025,104.53866941326096,95.8492508598521,58.95602895760598,1.8120659817150648,15.359301660732042,0.5166525081452682,0.5192294777670488,0.16315497671706494,0.4676462605048802,0.054312461694212937,13.851806718210716,22.92663647076711,4
0_0_1_3_3_0_3_3_6_6,8,[0],"[0, 1, 3, 3, 0, 3, 3, 6, 6]",0.42776398583014275,-2.9163992115268877,100.3337116846254,103.45880641372432,69.33925594525377,2.4495175100649176,15.168524991733399,0.4060993256052987,0.4925659122976727,0.22322012356011606,0.3863691531927749,0.06968288727894865,17.997206312094512,20.5390935649978,1
0_0_3_3_6_0_3_3_6_6,2,[0],"[0, 3, 3, 6, 0, 3, 3, 6, 6]",0.6741263007249078,0.9759595230184215,102.01654918526432,96.7318554204672,50.86041663865103,1.6987751174364134,22.72228777197091,0.6722018195462757,0.4454648125436148,0.29857004935782866,0.3712099788483029,0.10726283175842709,12.093846539070991,26.802626612470746,2
0_1_3_3_6_0_3_3_6_6,111,[0],"[1, 3, 3, 6, 0, 3, 3, 6, 6]",0.6695779588563329,4.1999812899072815,118.78794274861718,95.48023634603005,69.31161963904447,2.0230827867823855,19.192940098464664,0.6477019994229714,0.3706603955996225,0.13361306746251403,0.43851914357054184,0.0930238681545556,14.7590197644992,24.782695435071503,2
0_1_3_3_6_0_3_3_4_6,6,[0],"[1, 3, 3, 6, 0, 3, 3, 4, 6]",0.35882824285450343,3.463883420597258,117.59252376932778,102.73859456818127,54.68214933280427,1.7989530300835226,15.675054690769855,0.5367652877161022,0.33650493100250617,0.2219057207227149,0.4931643518692782,0.14918080948577464,12.017298314249647,26.569237408208238,4
0_0_1_3_3_0_3_3_4_6,1,[0],"[0, 1, 3, 3, 0, 3, 3, 4, 6]",0.5153087971292465,-0.77126798800774,110.5746637479673,104.33518582637537,54.189649823264645,2.1870497356266743,16.42877429033172,0.4890839495063922,0.5691436784719873,0.2941277354164386,0.3037936237444518,0.1356728352383192,16.660255248493996,21.822986264010922,5
0_0_1_3_5_0_3_3_4_6,24,[0],"[0, 1, 3, 5, 0, 3, 3, 4, 6]",0.6075269816198642,-5.6840501516749224,103.23668305507645,102.74812657526577,62.75738387238562,2.158367378928908,18.554741355116604,0.6985473093754535,0.5547658351582745,0.23001500320095308,0.44697433381952195,0.10525511405547658,13.939685657351902,27.457744962029558,5
0_0_3_3_5_0_3_3_4_6,17,[0],"[0, 3, 3, 5, 0, 3, 3, 4, 6]",0.591122534343256,1.1259871501470364,103.36400532855619,97.17951090828194,66.19580867748557,2.0951084433662404,16.446511210809188,0.5092074975932559,0.5122350497024831,0.16574602506691374,0.4971073933491122,0.08838210494488391,13.266943465879997,23.753581821760264,1
0_0_3_3_5_0_3_4_6_6,29,[0],"[0, 3, 3, 5, 0, 3, 4, 6, 6]",0.3330985777455653,-2.6959100493418076,100.51860401566941,104.92070784624133,57.25792913746953,2.38431094617922,20.756793810957333,0.5978640818905739,0.4627245802172202,0.12473070406597231,0.45454464128975114,0.0847425623561356,17.80207391785603,23.776986057701244,3
0_1_3_3_5_0_3_4_6_6,62,[0],"[1, 3, 3, 5, 0, 3, 4, 6, 6]",0.3218797342533716,6.7033768950728945,106.49883561570411,100.33374954100468,62.83947841462566,2.137935981690681,23.902996242923166,0.46438335966736227,0.42574052162908493,0.20214501949189756,0.382676045349188,0.12318225425466267,17.423282696605504,28.97452394829917,3
0_1_3_3_5_0_4_6_6_6,1,[0],"[1, 3, 3, 5, 0, 4, 6, 6, 6]",0.5279615672206173,-0.8099954909968732,108.15747197376479,99.84251629119943,58.97724493805716,2.110632208011932,21.711677917805876,0.6625051091270586,0.4290390540247531,0.12678713806803493,0.3499812725703886,0.08208806570451316,12.593846121345509,26.322219513037922,2
0_0_1_3_5_0_3_4_6_6,13,[0],"[0, 1, 3, 5, 0, 3, 4, 6, 6]",0.6854191387795826,-6.5301660854507055,105.32023145689477,97.82619661414562,55.02235773317929,2.337785400325769,22.15800512707132,0.6559677131175822,0.309018916413977,0.10385314598047307,0.3990307995266832,0.10857422627385171,16.546783288209514,21.99740871474318,0
0_0_1_3_5_0_0_3_4_6,1,[0],"[0, 1, 3, 5, 0, 0, 3, 4, 6]",0.45840224128290763,9.12135206996724,101.94981170688848,102.23425733058397,63.790260764200625,1.6713663053483936,20.505925382392004,0.5917335942544669,0.3713441512782971,0.26626651179592925,0.4566122277105631,0.08553661761893816,15.303164105716267,24.632676192099517,4
0_0_1_3_5_0_0_4_4_6,2,[0],"[0, 1, 3, 5, 0, 0, 4, 4, 6]",0.48275044907292713,-1.3913771453556145,111.08031274245727,102.31470279189432,55.95808021209622,2.1917411048446027,15.719270562007175,0.6629401274090492,0.30593647707140387,0.2452134653472993,0.4686205561442361,0.13511925092216875,16.322262777136952,22.010657127795287,5
3_3_4_6_6_1_1_3_3_6,49,[3],"[3, 4, 6, 6, 1, 1, 3, 3, 6]",0.5688427183300967,-6.588753512156014,108.40243997336653,95.812055252681,58.59589823215889,2.0285570688597274,15.884821954666744,0.5254066640755335,0.31752623364899785,0.29568100312142576,0.3807831008861396,0.13563311858512409,12.977484395938678,24.252281480059793,0
3_3_4_4_6_1_1_3_3_6,10,[3],"[3, 4, 4, 6, 1, 1, 3, 3, 6]",0.6144768295086899,8.234663069719543,102.04935452725151,96.850872059587,64.25456152090767,1.6246445690502829,23.56669039021995,0.4594148112439303,0.41287285063772317,0.20690623380168688,0.4374915235657857,0.060053113193130385,16.610674979221926,29.26006857340122,2
3_3_4_4_6_1_3_3_4_6,5,[3],"[3, 4, 4, 6, 1, 3, 3, 4, 6]",0.6573593985173041,-1.6233033300228739,117.78947817368488,101.38355332526069,65.50902178327019,1.906868039255639,24.72918119057208,0.5559643509704999,0.5447209430448746,0.1275791861915739,0.30740311104172097,0.10062528919501851,14.548816400531997,24.40865611537894,1
3_3_4_4_6_0_1_3_4_6,17,[3],"[3, 4, 4, 6, 0, 1, 3, 4, 6]",0.5188820895902464,-6.846709734912904,116.83800525947403,95.0460355440984,68.44238323995417,2.440960902529059,19.231058353512303,0.47277621591917274,0.517618151003668,0.1458349943056253,0.3890210608601622,0.08554209649969599,14.62830121907203,24.728014805141502,1
3_3_4_4_4_0_1_3_4_6,1,[3],"[3, 4, 4, 4, 0, 1, 3, 4, 6]",0.5549778398806168,1.6477648151139213,103.79926648200967,104.79328782544317,52.163076096327835,2.4751551572197528,20.18332000496863,0.6492472503087684,0.4801995956671848,0.1614049826600485,0.3821905537465264,0.08161539996910396,14.449792491496105,22.179547818470237,5
3_3_4_4_4_0_0_1_3_4,7,[3],"[3, 4, 4, 4, 0, 0, 1, 3, 4]",0.5911257968529675,7.115019955584376,113.69993345784029,104.3450557677408,66.61096380965228,1.9900202532739228,21.285505353679078,0.4852093752193031,0.5438137712569806,0.2902200229809179,0.4652386732826552,0.10336842532308274,14.828680213655419,26.58389865398037,4
1_3_3_4_4_0_0_1_3_4,18,[1],"[3, 3, 4, 4, 0, 0, 1, 3, 4]",0.6931341920696656,-5.798096725719175,119.64312471720417,96.78747730780641,69.15278356947253,1.707893757309009,23.809607069271774,0.5700494883401129,0.47385612044061376,0.13876007219387146,0.42928125435118175,0.09542529428269389,17.80765606841053,23.94656342798044,1
0_1_3_4_4_0_0_1_3_4,1,[0],"[1, 3, 4, 4, 0, 0, 1, 3, 4]",0.6557777859916529,6.835914277877457,110.85613385526501,97.84876284208376,66.10314823679562,1.8744269163411365,18.376301592630796,0.43255152338911956,0.5290059088696645,0.24990280672212709,0.3705899345247376,0.116688328408468,13.456777253459126,22.55758846525211,1
0_1_4_4_6_0_0_1_3_4,62,[0],"[1, 4, 4, 6, 0, 0, 1, 3, 4]",0.3822012877400014,0.7807105758755606,113.27347890089861,102.0075103213716,51.232284308022784,1.8832430911090428,15.005137285584414,0.431372775796187,0.43806390350464924,0.15094604313826449,0.34033380413606823,0.05967189973198324,13.029492625078571,20.961084803024896,0
0_1_4_4_6_0_0_1_1_3,13,[0],"[1, 4, 4, 6, 0, 0, 1, 1, 3]",0.3546390365982675,0.4346191864128368,111.25542869204749,104.42428134303296,68.21481388724474,2.0966215845698235,20.121238806246232,0.5679165953125914,0.589699282695004,0.2942517942923553,0.37430356759889083,0.09541543552954836,15.364602384467688,26.72135437409294,5
0_1_4_6_6_0_0_1_1_3,28,[0],"[1, 4, 6, 6, 0, 0, 1, 1, 3]",0.5983842722364179,-7.134205787194421,115.29273745350801,98.33414526075174,51.53770810359674,2.3251751793074105,21.16676941177656,0.56764760593796,0.5776279787197431,0.2814849747781634,0.3008737177483046,0.12334985938146639,13.842816217765506,28.624118015981562,5
0_1_4_6_6_0_1_1_3_6,15,[0],"[1, 4, 6, 6, 0, 1, 1, 3, 6]",0.540337053938744,-0.9703271581909112,112.33110744067143,98.8965258477347,68.33309606017262,1.5505243003458649,23.887594710588466,0.5333270024258676,0.5115492062593361,0.2961070635579797,0.4792823147160146,0.12917989469169178,12.649941536350163,27.291513411718537,4
0_1_3_4_6_0_1_1_3_6,2,[0],"[1, 3, 4, 6, 0, 1, 1, 3, 6]",0.620014865955212,8.139757466433839,107.13404706514484,101.00109074392157,58.96207560627102,1.645980600029414,21.656924561005038,0.6851091841223497,0.5851718552058178,0.2849443896909729,0.4776988027728352,0.11690530567172275,12.226853151232596,21.2822593353783,4
1_3_3_4_6_0_1_1_3_6,94,[1],"[3, 3, 4, 6, 0, 1, 1, 3, 6]",0.3205053682449009,-1.2046591069788137,103.7615844079735,104.4299105833905,53.36278068301783,1.8753871465073764,19.060381817560184,0.45348884739228124,0.34012419483338807,0.25210034877190934,0.4338064950508448,0.14383291194130954,16.77249318817141,21.289498454528363,3
3_3_4_4_6_0_1_1_3_6,49,[3],"[3, 4, 4, 6, 0, 1, 1, 3, 6]",0.3766544522893288,-3.6402456366028546,102.50628296326505,98.38852505265251,50.86230515416708,1.6341338005093164,23.872998810182402,0.4963325661513496,0.37778771410433615,0.1261372387000264,0.4110459977488635,0.0827115431218669,12.496999147953225,20.70054649675737,0
3_3_4_6_6_0_1_1_3_6,58,[3],"[3, 4, 6, 6, 0, 1, 1, 3, 6]",0.5365261583493968,-1.910137057495418,115.82353228763056,97.50124431203247,68.6908835018521,1.8695589785347242,17.271704614938592,0.5701449658794033,0.4832177095412204,0.209193829015525,0.47501970783270414,0.08685023634276466,15.979773598684188,22.853297022708453,1
1_3_3_4_6_0_1_3_4_6,1,[1],"[3, 3, 4, 6, 0, 1, 3, 4, 6]",0.68635383291168,-9.392307637698657,115.31211503441425,97.97800714286917,64.18279581687729,1.880865501074736,23.894170300556237,0.6855711919102412,0.349059637272768,0.1455224444914166,0.36537249850137715,0.05054154268443363,15.323494064185725,28.02543962625218,2
1_3_3_4_4_0_1_3_4_6,25,[1],"[3, 3, 4, 4, 0, 1, 3, 4, 6]",0.39181079017761306,-1.4053211025057433,104.69880006812626,100.73231824613485,61.713024287501945,1.6417836940965842,20.114351577797684,0.46013105938178467,0.45026920374352697,0.19187386717456084,0.4099044369506233,0.05617444444998909,12.560158760481675,21.60425917127161,4
1_3_4_4_6_0_0_1_3_4,18,[1],"[3, 4, 4, 6, 0, 0, 1, 3, 4]",0.5246738221791669,0.07193745239930882,104.81072962477933,103.65174085178879,60.41305877157566,1.7983109725990305,20.874899868735728,0.5105180884917278,0.37726597615529184,0.2565260338234477,0.365638171346656,0.06823644663677084,16.601988993948467,23.361650963146715,3
1_3_3_6_6_1_1_3_3_5,49,[1],"[3, 3, 6, 6, 1, 1, 3, 3, 5]",0.6884995082644945,0.2317318206615715,109.53312406737692,96.99328764602636,68.5701294746384,2.068073630787407,15.506051811436585,0.40488836639342707,0.3221167128785297,0.193535207714786,0.46262418793084764,0.11575199932639689,17.824536085873145,26.332586346064808,1
1_3_3_4_6_1_1_3_3_5,1,[1],"[3, 3, 4, 6, 1, 1, 3, 3, 5]",0.53527297979219,2.4227541073516234,108.57761177099972,99.78593122948315,69.24705495739684,1.5154422555638498,21.494247361906325,0.5413723355820578,0.3560117909750185,0.1619739059722539,0.3824511352508413,0.12821036867542715,15.118062635487826,21.60320030307629,1
1_3_3_4_6_0_1_1_3_5,3,[1],"[3, 3, 4, 6, 0, 1, 1, 3, 5]",0.4150045714639212,4.694337821269389,106.49157210000016,101.21446637288366,54.00287401847237,1.789747338737412,20.749957940449168,0.6167132958315633,0.4583187613814662,0.20169514339613823,0.3371552518404463,0.13780578574388583,12.189893783827335,25.860637848481606,2
1_3_3_4_6_0_1_3_5_6,7,[1],"[3, 3, 4, 6, 0, 1, 3, 5, 6]",0.44992264399419524,-7.975418221197524,116.8246552905817,97.91376003737989,64.11807207045928,2.3035271378410536,15.645831371071793,0.4538564875447423,0.3452769405633431,0.19556495128499168,0.4914758282468417,0.052635394496205384,13.822463617616458,21.119716148328042,0
3_3_4_4_6_0_1_3_5_6,1,[3],"[3, 4, 4, 6, 0, 1, 3, 5, 6]",0.3619429759441962,0.09310259837949753,116.71416230549234,95.7426921190362,67.43553888748792,1.7717379999904066,18.53929838150856,0.6715338458965524,0.3879268954462425,0.13613654555873086,0.38393448746016,0.09700160730628446,13.77655816357242,21.125721183680863,1
0_3_4_4_6_0_1_3_4_6,22,[0],"[3, 4, 4, 6, 0, 1, 3, 4, 6]",0.5329586624807029,-6.8303242124587875,116.10895538673263,95.26598721805576,55.51407814399011,1.8638615638543596,16.390201993203405,0.6749403727764687,0.5832228024611419,0.1848886098209247,0.3472012213345622,0.0878137642380687,15.324387892897548,23.795820863796173,1
0_3_4_4_6_0_3_3_4_6,1,[0],"[3, 4, 4, 6, 0, 3, 3, 4, 6]",0.3007294889553896,7.696592495718477,101.77719411377862,101.2755821376156,60.47638348106933,1.7642280139644848,16.783019042005826,0.49710627421584347,0.5058342527002027,0.1954550336464907,0.4736733268105495,0.12808072647434676,14.685093002559865,24.50226492546442,4
0_4_4_6_6_0_1_3_4_6,11,[0],"[4, 4, 6, 6, 0, 1, 3, 4, 6]",0.4749428715144825,-7.31366981770273,118.66110919070107,97.89292367524293,52.981529387988346,1.556770230139444,23.744297107003042,0.5026343889639694,0.35795276372985063,0.228132641618148,0.43438809029972464,0.12135835495737851,13.193329884671133,26.518181646120784,4
0_1_3_4_6_0_1_3_4_6,31,[0],"[1, 3, 4, 6, 0, 1, 3, 4, 6]",0.5164509678123539,9.412400860237828,103.4000781731678,95.8878295472039,56.577127722205795,1.9488934399273052,18.565890583585926,0.40121989959502463,0.3956076838436775,0.24707123401639908,0.42671305530884274,0.10454868609751128,17.016454909219643,26.578405186594324,4
1_3_4_4_6_0_1_3_4_6,16,[1],"[3, 4, 4, 6, 0, 1, 3, 4, 6]",0.6091096530537253,5.097601565000998,118.4478142366766,101.57502428763542,66.24073964522618,2.409673133091089,19.631328795400304,0.5914690971002932,0.3691787481308481,0.12755720143740593,0.33573660619887497,0.12399527981918591,12.6838749005808,28.278238926558082,2
3_3_4_4_6_0_1_1_4_6,1,[3],"[3, 4, 4, 6, 0, 1, 1, 4, 6]",0.3516266888342947,0.5716126796917376,106.86148270899162,96.76169572441451,66.11407400945546,2.3442943244200016,15.005171268649972,0.6650139252337491,0.36846800902946986,0.29775823960656805,0.4199227243826853,0.07927792977846443,17.832883013204537,27.794821513971744,4
3_3_4_4_6_0_1_1_5_6,12,[3],"[3, 4, 4, 6, 0, 1, 1, 5, 6]",0.6729392061263348,3.2407003467322704,116.86168001209083,101.61607222486191,53.23334149896221,2.4276337747131502,22.215163531693225,0.42410313095575974,0.3266573991195684,0.10133877589930494,0.3843866209698304,0.05198361021712711,12.913247475803674,21.47394088173612,0
3_3_4_4_6_1_1_3_5_6,12,[3],"[3, 4, 4, 6, 1, 1, 3, 5, 6]",0.4886450775968989,7.922938512974862,112.07687633545791,96.70216736128442,57.754551231594675,2.150737231281633,22.841155993976102,0.6821469901347906,0.43806090920449947,0.11386472767334176,0.4696361474914173,0.06172343768993282,16.721314726391483,28.908180757359798,2
1_3_4_4_6_1_1_3_5_6,27,[1],"[3, 4, 4, 6, 1, 1, 3, 5, 6]",0.5390249841443158,6.66383363769758,105.7333809511651,96.52108492306951,69.52445103870147,2.273597290821874,24.41613258331756,0.6407198034626921,0.383796675252989,0.21558047863300558,0.3053634388095629,0.11430937584889866,16.358103433557567,28.64578587475629,2
1_3_4_6_6_1_1_3_5_6,1,[1],"[3, 4, 6, 6, 1, 1, 3, 5, 6]",0.45326049490303494,-9.570291193971293,109.88509836416884,101.15390089998195,63.50665361414412,2.3318770460002707,17.159315189512483,0.680882775826817,0.5340549717457365,0.1804309521657272,0.47591985074395077,0.09310749229694787,16.363448241547687,25.005921987857786,5
1_3_3_6_6_1_1_3_5_6,17,[1],"[3, 3, 6, 6, 1, 1, 3, 5, 6]",0.4974941712399826,-3.2341512345828316,119.20634334738226,99.70486385441454,56.53909362139873,1.827032373282182,17.412649020347395,0.5579918050711307,0.5700665571319353,0.25535029019578653,0.48334757761671415,0.051351240168709816,13.682375709768431,27.701677060193813,4
